ts,model,input,cc,cc5m,cc1h,cr,out,cost,win,rl,evt,line,req
1776739112,,1,296,0,296,158083,403,0.055249,,,,1406,req_011CaG97gHpVDU61hxDkGTnp
1776739116,,1,461,0,461,158379,168,0.052803,,,,1410,req_011CaG985qR4kxMjhiWcBZWB
1776739343,,3,1777,0,1777,158840,816,0.070563,,,,1421,req_011CaG9Q9nVSk6Ma3vQJn7by
1776739363,,1,2493,0,2493,160617,1274,0.082256,,,,1426,req_011CaG9RCWESAftfZJ7afULN
1776739370,,1,2054,0,2054,163110,548,0.06948,,,,1430,req_011CaG9SbjFgf8LfR3F4VEKn
1776739374,,1,605,0,605,165164,314,0.057892,,,,1437,req_011CaG9T6uBuBxhXc8QfuyTG
1776739380,,1,371,0,371,165769,360,0.05736,,,,1440,req_011CaG9TVPHb5RNRyMYTM4XW
1776739388,,1,418,0,418,166140,902,0.065883,,,,1442,req_011CaG9TrYmV4bbQfJ8qop27
1776739494,,0,0,0,0,0,0,0,,,compact:auto:167498,1446,
1776739498,,3,20001,0,20001,11819,185,0.126336,,,heuristic_resume,1458,req_011CaG9cHdcLVTVgZFGBq4Nq
1776739518,,1,4926,0,4926,31820,1390,0.059955,,,,1464,req_011CaG9cZW6HcuikCk2iN7Lb
1776739528,,1,1467,0,1467,36746,1057,0.035684,,,,1467,req_011CaG9e2KAkeCz5AeY1aVQ8
1776739537,,1,1116,0,1116,38213,797,0.030118,,,,1470,req_011CaG9enwHCerjwcsHzCaS5
1776739540,,1,856,0,856,39329,134,0.018948,,,,1476,req_011CaG9fR98aPefmysvmVm1s
1776739548,,1,289,0,289,40185,182,0.016523,,,,1481,req_011CaG9ft2u5atNYefGuScts
1776739551,,1,311,0,311,40474,132,0.015991,,,,1483,req_011CaG9gF3SiPEi4AjoUkwQ7
1776739553,,1,461,0,461,40474,114,0.016621,,,,1485,req_011CaG9gRfQqvEUPMg1LGhkp
1776739556,,1,282,0,282,40785,152,0.016211,,,,1487,req_011CaG9gbz2QGjLsrydtemp8
1776739560,,1,258,0,258,41067,116,0.015611,,,,1489,req_011CaG9gxZHHG3kXqN5JkbrS
1776739565,,1,281,0,281,41325,173,0.016682,,,,1492,req_011CaG9hFkt5nQXofoCkouG9
1776739652,,1,344,0,344,41606,112,0.016229,,,,1494,req_011CaG9ojtUR2KpgmatkckpM
1776739656,,1,310,0,310,41950,145,0.016623,,,,1496,req_011CaG9oxBenEdDnYWXudaCY
1776739732,,1,1871,0,1871,42260,107,0.025512,,,,1501,req_011CaG9uaph2uT7EaAXuAGhZ
1776739746,,1,327,0,327,44131,370,0.020754,,,,1503,req_011CaG9vGvwPDvMBd9xtNM2j
1776739985,,3,33172,0,33172,11819,113,0.204282,,,heuristic_resume,1510,req_011CaGAEGuhUziKX25Bzy29D
1776740023,,1,1728,0,1728,44991,2830,0.066318,,,,1514,req_011CaGAEVr5Bh5GLt2qCQkct
1776740026,,1,2883,0,2883,46719,141,0.033432,,,,1518,req_011CaGAHFwF7bjbs6bjCf5Jk
1776740028,,1,175,0,175,49602,129,0.017869,,,,1520,req_011CaGAHSrpdccnnYwJFALJr
1776740034,,1,346,0,346,49777,413,0.023207,,,,1525,req_011CaGAHdXXCqJqjT3maZ2HJ
1776740038,,1,472,0,472,50123,281,0.022087,,,,1527,req_011CaGAJ4JHVBDoorLnugrsN
1776740045,,1,338,0,338,50595,620,0.02651,,,,1530,req_011CaGAJPMmBSNeyPHBQHdkw
1776740053,,1,679,0,679,50933,629,0.028792,,,,1536,req_011CaGAJsRDUbmhFxMNsxow3
1776740057,,1,798,0,798,51612,112,0.021955,,,,1540,req_011CaGAKWwwQLN26f4V4CYLq
1776740074,,1,3051,0,3051,52410,1697,0.059487,,,,1544,req_011CaGAKjyX6q5k8y7iLv8Hz
1776740080,,1,1755,0,1755,55461,370,0.032721,,,,1547,req_011CaGAM3PJc7DMQYrwVmugw
1776740098,,1,448,0,448,57216,1745,0.046031,,,,1553,req_011CaGAMXMJucEUBtMLCYY4m
1776740113,,1,1806,0,1806,57664,1857,0.055993,,,,1555,req_011CaGANpYwJkBLmNn1G42NP
1776740117,,1,1918,0,1918,59470,120,0.031152,,,,1560,req_011CaGAPvdaorxcRGtNE6Dvm
1776740125,,1,281,0,281,61388,178,0.022775,,,,1562,req_011CaGAQSsWXeBLFcsaonUCz
1776740514,,1,530,0,530,61669,96,0.023124,1776740400,,,1566,req_011CaGAuBoDBLDcUATfcWrF1
1776740529,,1,253,0,253,62199,451,0.026946,,,,1568,req_011CaGAuwt5gV349SudYi8Z9
1776741077,,3,500,0,500,62452,113,0.02344,,,,1574,req_011CaGBcioAsa8irPiyGcA8Q
1776741098,,1,1777,0,1777,62952,1723,0.055396,,,,1581,req_011CaGBcwC3vzJrqD2sneQEA
1776741102,,1,1778,0,1778,64729,339,0.035175,,,,1583,req_011CaGBeYpwvau1Y2b1oq9nD
1776741117,,1,397,0,397,66507,1541,0.045452,,,,1589,req_011CaGBeqYXUhYeSpX5781xZ
1776741121,,1,1599,0,1599,66904,155,0.031993,,,,1592,req_011CaGBfw8f67SqZPeskfXBw
1776741126,,1,1005,0,1005,68503,427,0.032989,,,,1597,req_011CaGBgBYq2VuvBTG7GuTGA
1776741130,,1,505,0,505,69508,153,0.02618,,,,1600,req_011CaGBgak6jFzNLDfrWiYoV
1776741158,,1,259,0,259,70013,847,0.035266,,,,1603,req_011CaGBi8VqDYKr1FhVWmJNA
1776741167,,1,906,0,906,70272,1004,0.041581,,,,1607,req_011CaGBiukeTeBLASu7zRYWo
1776741171,,1,1063,0,1063,71178,96,0.029174,,,,1611,req_011CaGBjcwtQoJc6DEfS1WNH
1776741178,,1,286,0,286,72241,192,0.026271,,,,1613,req_011CaGBk5zaMigiezSCt28eZ
1776741444,,1,399,0,399,72527,104,0.025715,,,,1616,req_011CaGC5nTCCtS4ECfJHJ9Vc
1776741460,,1,344,0,344,72926,403,0.02999,,,,1619,req_011CaGC6XW466LwDSAUCzJMZ
1776741855,,3,452,0,452,73270,112,0.026382,,,,1625,req_011CaGCc7k9DgLcwf5Ku7BrC
1776741874,,1,1748,0,1748,73722,1374,0.053218,,,,1631,req_011CaGCcMnzCWML7VPBFUbv3
1776741878,,1,1433,0,1433,75470,253,0.035037,,,,1634,req_011CaGCdiCqnQfqk6eW7xXpP
1776741882,,1,311,0,311,76903,220,0.02824,,,,1638,req_011CaGCe1JVy18nusyz2YrLK
1776741886,,1,297,0,297,77214,425,0.031324,,,,1642,req_011CaGCeHy6x8wAdeejuAjmR
1776741890,,1,483,0,483,77511,139,0.028239,,,,1645,req_011CaGCedDVFijVcSu7h3Hsw
1776741899,,1,483,0,483,77994,531,0.034264,,,,1650,req_011CaGCesSFQwMjGEndHdMM1
1776741906,,1,2207,0,2207,78477,457,0.043643,,,,1656,req_011CaGCfbtPkve67HDMYVhWK
1776741909,,1,515,0,515,80684,173,0.029893,,,,1658,req_011CaGCg5TqCBkQW7vLZAsWW
1776741914,,1,231,0,231,81199,245,0.029424,,,,1661,req_011CaGCgJnXMbdHHo55X8DLP
1776741921,,1,304,0,304,81430,580,0.034956,,,,1664,req_011CaGCggxmTUnTbTWhPyES1
1776741934,,1,640,0,640,81734,1222,0.046693,,,,1668,req_011CaGChBv47orxztwjcx2HN
1776741937,,1,1282,0,1282,82374,96,0.033847,,,,1671,req_011CaGCiACeLKkw9n43jvEtq
1776741945,,1,391,0,391,83656,192,0.030326,,,,1674,req_011CaGCie8v1cANMHgWBkn4C
1776741963,,1,449,0,449,84047,104,0.029471,,,,1677,req_011CaGCjyzY74yVz8arCYwjq
1776741979,,1,210,0,210,84496,389,0.032447,,,,1679,req_011CaGCkm6vEuoxKcaS5ehsT
1776742686,,3,438,0,438,84706,112,0.029729,,,,1687,req_011CaGDfHduErJqMYutevY9j
1776742713,,1,1748,0,1748,85144,2018,0.066304,,,,1692,req_011CaGDfcgP9jdvspHwCMJ7F
1776742719,,1,2076,0,2076,86892,242,0.042157,,,,1696,req_011CaGDhh7LyJLneXyqMDhMc
1776742725,,1,302,0,302,88968,102,0.030035,,,,1700,req_011CaGDiBtxQkDvpDtu24hno
1776742736,,1,1861,0,1861,89270,1467,0.059955,,,,1703,req_011CaGDiR9S4uRHnejfchGmp
1776742743,,1,1525,0,1525,91131,287,0.040797,,,,1708,req_011CaGDjG5zrZXv7SQGXR2V5
1776742754,,1,346,0,346,92656,1012,0.045056,,,,1710,req_011CaGDjm5mJnuTf1VaWQJnY
1776742762,,1,1073,0,1073,93002,721,0.045157,,,,1713,req_011CaGDke5rnQrU6eNnpNc4j
1776742766,,1,782,0,782,94075,96,0.034358,,,,1718,req_011CaGDmFW5uDc5WA347BKyK
1776742775,,1,281,0,281,94857,192,0.033026,,,,1720,req_011CaGDmmQRQsyXdMuvBCaZz
1776742825,,1,501,0,501,95138,104,0.03311,,,,1723,req_011CaGDqZFYJ6MrEYtjEqvsF
1776742841,,1,210,0,210,95639,403,0.036,,,,1725,req_011CaGDrJMNMcwBfCecuAeda
1776748229,,3,84596,0,84596,11819,112,0.512811,1776747600,,cost_warn|heuristic_resume,1732,req_011CaGLhu3zmZQwmRRu5SrdZ
1776748245,,1,1695,0,1695,96415,799,0.051083,,,,1737,req_011CaGLiKAL5SFjXtmx88NNF
1776748249,,1,828,0,828,98110,92,0.035784,,,,1739,req_011CaGLjUVgg7udN8mg1o6BW
1776748298,,1,1072,0,1072,98938,3382,0.086846,,,,1743,req_011CaGLjidzNRibLccV2dksu
1776748304,,1,3439,0,3439,100010,443,0.057285,,,,1748,req_011CaGLoDjYD7QW2QcF1Q6uZ
1776748318,,1,500,0,500,103449,1243,0.052683,,,,1752,req_011CaGLoiNUSa8mWDyqe37eh
1776748322,,1,1301,0,1301,103949,126,0.040884,,,,1758,req_011CaGLpk9AbafiLDeanjZ5b
1776748368,,1,5128,0,5128,105250,5006,0.137436,,,,1763,req_011CaGLpz16ocoJCQna4i7bs
1776748379,,1,5065,0,5065,110378,869,0.076541,,,,1768,req_011CaGLtTccA7QC94kYvA4om
1776748391,,1,927,0,927,115443,1204,0.058258,,,,1771,req_011CaGLuCzZFSbagkfUKRMBB
1776748395,,1,1262,0,1262,116370,96,0.043926,,,,1776,req_011CaGLvBFf77tk4Cjdrqzsp
1776748405,,1,316,0,316,117632,233,0.040684,,,,1780,req_011CaGLvhByqqfBUeXuLXNX4
1776748410,,1,776,0,776,117948,343,0.045188,,,,1784,req_011CaGLw9F9Bs3LA66d5WpTh
1776748414,,1,402,0,402,118724,222,0.041362,,,,1786,req_011CaGLwXFDZP4t293z1R4w7
1776748417,,1,392,0,392,119126,94,0.039503,,,,1789,req_011CaGLwoZVfnj43FKhADGQs
1776748425,,1,225,0,225,119518,192,0.040088,,,,1793,req_011CaGLxDZNYz69Bb1jnACab
1776748728,,1,547,0,547,119743,104,0.040768,,,,1796,req_011CaGMLh3xqe5DjbJKCqxYz
1776748746,,1,210,0,210,120290,430,0.0438,,,,1798,req_011CaGMMXFdvLFBskXhn6TpC
1776748963,,3,481,0,481,120500,112,0.040725,,,,1804,req_011CaGMe6MQJAmsNwnUSGwWo
1776748999,,1,1476,0,1476,120981,2850,0.087903,,,,1811,req_011CaGMeGuu9kEq4hRyh8iEj
1776749010,,1,2908,0,2908,122457,978,0.068858,,,,1814,req_011CaGMgwtjvshuQxgCK4Wj4
1776749041,,1,1147,0,1147,125365,3385,0.09527,,,,1820,req_011CaGMhkMz889vYP8FqsCGf
1776749061,,1,3444,0,3444,126512,1956,0.087961,,,,1822,req_011CaGMk33PbKb88djdVei9T
1776749069,,1,2016,0,2016,129956,96,0.052526,,,,1827,req_011CaGMms4RDL69g1UezBxuv
1776749074,,1,277,0,277,131972,97,0.042712,,,,1829,req_011CaGMnES3vMXBwuV7nuvqN
1776749078,,1,123,0,123,132249,95,0.041841,,,,1831,req_011CaGMnZdTBk52hNqd5Fh7m
1776749084,,1,243,0,243,132372,323,0.046018,,,,1835,req_011CaGMnpJzvX8a8w1wYYUkE
1776749087,,1,384,0,384,132615,96,0.043532,,,,1837,req_011CaGMoD5U2iVPMbvHdLBos
1776749095,,1,227,0,227,132999,192,0.044145,,,,1839,req_011CaGMoedrr5hcXXRSbzh41
1776749317,,1,682,0,682,133226,104,0.045623,,,,1843,req_011CaGN67jipyiQCtevJkB8K
1776749333,,1,210,0,210,133908,357,0.04679,,,,1847,req_011CaGN6tjQjfGW5uwu3V9qg
1776751033,,3,407,0,407,134118,112,0.044366,,,,1853,req_011CaGQGdyQjaidZRptW69TZ
1776751060,,1,1575,0,1575,134525,2551,0.088076,,,,1857,req_011CaGQGqZBEqpaimJPNWrDv
1776751069,,1,2612,0,2612,136100,280,0.060705,,,,1863,req_011CaGQJrPLggF57SAtXktmj
1776751078,,1,341,0,341,138712,772,0.055243,,,,1866,req_011CaGQKVSHYTxXrVfd54oD9
1776751102,,1,830,0,830,139053,2544,0.084859,,,,1869,req_011CaGQL9BAQQmWvREa8omJV
1776751115,,1,2717,0,2717,139883,1355,0.078595,,,,1875,req_011CaGQMxtb9fBjVx8taW9ZR
1776751133,,1,1417,0,1417,142600,1731,0.07725,,,,1879,req_011CaGQNtRjbmTUKvsP5rPZh
1776751136,,1,1790,0,1790,144017,96,0.055388,,,,1883,req_011CaGQQE7SMPM7yXWH6rLBe
1776751145,,1,281,0,281,145807,192,0.048311,,,,1885,req_011CaGQQkiSkaA1ARXhWPW7B
1776751247,,1,627,0,627,146088,104,0.049151,1776751200,,,1888,req_011CaGQYPaRqPWwdLp9b2gAf
1776751263,,1,210,0,210,146715,436,0.051818,,,,1890,req_011CaGQZ9FEt6LZNnhgwtMzR
1776754923,,3,485,0,485,146925,112,0.048677,1776754800,,,1896,req_011CaGVDEpsYpJPXL3pRJ5mV
1776754969,,1,1496,0,1496,147410,3361,0.103617,,,,1903,req_011CaGVDcjznDN18Nw7SGWoH
1776754975,,1,3529,0,3529,148906,390,0.071699,,,,1908,req_011CaGVH1VJJ3dPDY9KwL1Ea
1776754979,,1,450,0,450,152435,328,0.053354,,,,1911,req_011CaGVHRWRsSmNWemPdbJTf
1776754989,,1,388,0,388,152885,491,0.055562,,,,1915,req_011CaGVHoHMuoNdktbCPmqaB
1776755010,,1,549,0,549,153273,1677,0.074434,,,,1921,req_011CaGVJTqMQ1xjKmXqPW9Hy
1776755023,,1,1738,0,1738,153822,1126,0.073468,,,,1923,req_011CaGVKzvQGhYgf5WH3wxpF
1776755027,,1,1185,0,1185,155560,96,0.055221,,,,1927,req_011CaGVM13NtAhnmFUz8BT8b
1776755032,,1,277,0,277,156745,95,0.050114,,,,1929,req_011CaGVMQqMcGvfZs8faPoV2
1776755037,,1,428,0,428,157022,211,0.052843,,,,1932,req_011CaGVMiQ3LS7s7whdi3uVY
1776755040,,1,362,0,362,157450,129,0.051345,,,,1935,req_011CaGVN1zhjQjkZVomdyoaB
1776755048,,1,889,0,889,157450,459,0.059457,,,,1939,req_011CaGVNEaz3Moeyvg2RQGqc
1776755052,,1,517,0,517,158339,223,0.053952,,,,1941,req_011CaGVNp5d8bQy37sqCuDwJ
1776755055,,1,282,0,282,158856,96,0.050792,,,,1945,req_011CaGVP7VNnm6hXiKGn431u
1776755063,,1,250,0,250,159138,192,0.052124,,,,1947,req_011CaGVPasAFAizYPNz6DPxG
1776755442,,1,653,0,653,159388,104,0.053297,,,,1950,req_011CaGVsZtQTNHSUE4KcZDZf
1776755462,,1,210,0,210,160041,442,0.055905,,,,1952,req_011CaGVtf8ww2STY3mpDrySm
1776755951,,3,491,0,491,160251,112,0.05271,,,,1958,req_011CaGWX7UUdURoEDkAuy67U
1776755966,,1,1562,0,1562,160742,1251,0.076363,,,,1965,req_011CaGWXMNtKANs5YAFpCfb1
1776755970,,1,1269,0,1269,162304,106,0.057898,,,,1967,req_011CaGWYYhoS2FMKw5VRj5y9
1776755976,,1,1348,0,1348,163573,94,0.058573,,,,1969,req_011CaGWYzVLnu1hoqdKQ8Zdg
1776755980,,1,379,0,379,164921,105,0.053328,,,,1971,req_011CaGWZGM5dfXEGJDVbsffH
1776755984,,1,133,0,133,165300,91,0.051756,,,,1973,req_011CaGWZcKs2e4AZiMhppTYa
1776755995,,1,1300,0,1300,165433,445,0.064108,,,,1978,req_011CaGWZwzo4Pm4jUs6M4C9d
1776756091,,0,0,0,0,0,0,0,,,compact:auto:167285,1982,
1776756095,,3,18377,0,18377,11819,206,0.116907,,,heuristic_resume,1996,req_011CaGWhhJjPHHZ8xqCLPpam
1776756097,,1,19885,0,19885,11819,164,0.125319,,,heuristic_resume,2000,req_011CaGWhx5yRisY4DmoqyTWQ
1776756099,,1,336,0,336,31704,106,0.01312,,,,2002,req_011CaGWi9gEY1oP2Xw49uDf7
1776756102,,1,159,0,159,32040,95,0.011994,,,,2004,req_011CaGWiKHBuaLav8EaXQFZT
1776756131,,1,794,0,794,32199,3652,0.069207,,,,2007,req_011CaGWiVA1jYzEzdqeKgonS
1776756134,,1,3711,0,3711,32993,132,0.034147,,,,2013,req_011CaGWkfYeKss2bC5EN6c4d
1776756149,,1,1982,0,1982,36704,907,0.036511,,,,2018,req_011CaGWkxTPZaomWk9kRc7Zw
1776756151,,1,986,0,986,38686,162,0.019955,,,,2020,req_011CaGWmxh4DEvgtkhbeL5DM
1776756154,,1,229,0,229,39672,99,0.014764,,,,2024,req_011CaGWn9onoo4r6wmdoGK48
1776756214,,1,1863,0,1863,39901,5303,0.102696,,,,2028,req_011CaGWnSyQgK7VEUzXe7pQu
1776756217,,1,5363,0,5363,41764,99,0.046195,,,,2032,req_011CaGWrmF7muTxYq1GJXaup
1776756224,,1,901,0,901,47127,194,0.022457,,,,2036,req_011CaGWsDcNasStFVATod6NV
1776756238,,1,6285,0,6285,48028,538,0.060191,,,,2042,req_011CaGWskiPp67Enowbdkd5N
1776756242,,1,872,0,872,54313,199,0.024514,,,,2045,req_011CaGWtbPaujMdVdfsSLxFQ
1776756249,,1,278,0,278,55185,195,0.021152,,,,2047,req_011CaGWtsZvfjPYNhpNwyegj
1776756251,,1,255,0,255,55463,99,0.019657,,,,2049,req_011CaGWuLwDRHgTbJn2ABsj7
1776756272,,1,557,0,557,55718,1018,0.03533,,,,2053,req_011CaGWunXLnRvjrtzxhBN4X
1776756333,,1,2168,0,2168,56275,4303,0.094439,,,,2059,req_011CaGWwKUDHuKSQWs25Gdia
1776756339,,1,4363,0,4363,58443,296,0.048154,,,,2061,req_011CaGX1fiEedmcJ8bQyvUsE
1776756344,,1,356,0,356,62806,150,0.023231,,,,2067,req_011CaGX26Au7QWbLSwrgxLRe
1776756348,,1,941,0,941,63162,173,0.027193,,,,2070,req_011CaGX2PQV38dABM5xkkpJF
1776756359,,1,240,0,240,64103,99,0.022159,,,,2072,req_011CaGX3FynMYMBQgshJ4ZcD
1776756371,,1,1106,0,1106,64343,238,0.029512,,,,2075,req_011CaGX41PDsd6Npz72D7HMA
1776756389,,1,1599,0,1599,65449,1013,0.044427,,,,2080,req_011CaGX4eoVvugEjSHcMyVvr
1776756433,,1,2198,0,2198,67048,4616,0.102545,,,,2084,req_011CaGX5iBRqTuuXLsRowZiC
1776756436,,1,4676,0,4676,69246,99,0.050318,,,,2088,req_011CaGX8wDLQptgF7W9erk67
1776756443,,1,314,0,314,73922,99,0.025549,,,,2091,req_011CaGX9Qnmt8ANNK56xhXHr
1776756456,,1,429,0,429,74236,242,0.028478,,,,2094,req_011CaGXAAJQvXdspGmK8AZSf
1776757104,,3,365,0,365,74665,113,0.026294,,,,2101,req_011CaGXz4K6ArdoZsFTus95o
1776757108,,1,1385,0,1385,75030,183,0.033567,,,,2107,req_011CaGXzPcCmrrzQ4DWUsnnM
1776757112,,1,383,0,383,76415,167,0.027731,,,,2111,req_011CaGXzem2QxqSHSJ54uiAe
1776757117,,1,1357,0,1357,76798,172,0.033764,,,,2115,req_011CaGXzxk1ATTt7cMsPR8Kv
1776757121,,1,1108,0,1108,78155,172,0.032678,,,,2119,req_011CaGY1MVEK7ifPChcMeDAR
1776757125,,1,2210,0,2210,78155,197,0.039665,,,,2126,req_011CaGY1dZsQtFqad8LwtGS4
1776757144,,1,1151,0,1151,80365,1919,0.059804,,,,2130,req_011CaGY1yL1KDnGcPQ7yfwHm
1776757161,,1,1977,0,1977,81516,1963,0.065765,,,,2136,req_011CaGY3HqWoZKDKwWrHiSYg
1776757164,,1,2022,0,2022,83493,96,0.038623,,,,2138,req_011CaGY4ZMwqTUHK61SkSP1w
1776757171,,1,311,0,311,85515,107,0.029129,,,,2141,req_011CaGY53kzKC3oAeo9UvRgG
1776757184,,1,264,0,264,85826,339,0.03242,,,,2145,req_011CaGY5nRY2H96eVrJn88ES
1776759032,,3,497,0,497,86090,113,0.030513,1776758400,,,2152,req_011CaGaSGy3t4jj1JtELzVX9
1776759036,,1,1413,0,1413,86587,133,0.036452,,,,2155,req_011CaGaSVSeFbUaRFpzpH9Cj
1776759040,,1,581,0,581,88000,171,0.032454,,,,2161,req_011CaGaSnqQRWMaXtbURsePH
1776759045,,1,2226,0,2226,88581,174,0.042543,,,,2164,req_011CaGaT5fBpLYkdGwvJMsnE
1776759050,,1,4241,0,4241,90807,174,0.055301,,,,2171,req_011CaGaTZmcwugP9kdaZLAUL
1776759064,,1,4415,0,4415,95048,802,0.067037,,,,2176,req_011CaGaTzVRC6HKnRrU4tYFg
1776759070,,1,3585,0,3585,99463,174,0.053962,,,,2184,req_011CaGaV1UiqXrr9BeNuZg9c
1776759095,,1,2360,0,2360,103048,1869,0.073112,,,,2186,req_011CaGaVMsp4UBv39exviJ3Q
1776759108,,1,2500,0,2500,105408,782,0.058355,,,,2193,req_011CaGaX8ArhKVXyDVJL4bgX
1776759157,,1,4894,0,4894,107908,3936,0.120779,,,,2199,req_011CaGaY6SDF1D8PFi5WQRwV
1776759162,,1,3995,0,3995,112802,298,0.062284,,,,2204,req_011CaGabkQorjpus1WzSiT9d
1776759171,,1,359,0,359,116797,723,0.048041,,,,2208,req_011CaGac9TPk7YC5fy2RkmQK
1776759182,,1,894,0,894,117156,838,0.053084,,,,2211,req_011CaGacmLtmZk6nDFivG5QV
1776759191,,1,898,0,898,118050,587,0.049611,,,,2215,req_011CaGaddJjHd5qhgKKnLwnm
1776759202,,1,649,0,649,118948,1202,0.057611,,,,2217,req_011CaGaeFjUaafbsJSgzXyoX
1776759214,,1,1265,0,1265,119597,831,0.055937,,,,2219,req_011CaGaf7D37eqPG7qBhQQGM
1776759226,,1,893,0,893,120862,1050,0.05737,,,,2223,req_011CaGafvU9vs8Jyj2V9fE5j
1776759238,,1,1111,0,1111,121755,1042,0.058826,,,,2225,req_011CaGagsf1iLuHnKsRmEDaG
1776759251,,1,1101,0,1101,122866,1267,0.062474,,,,2229,req_011CaGahhco4oVpcCN92w6H2
1776759270,,1,1329,0,1329,123967,2104,0.076727,,,,2231,req_011CaGaifFwha4J53AYQdNx7
1776759285,,1,2168,0,2168,125296,1449,0.072335,,,,2235,req_011CaGakAswTB838YdwgRiF6
1776759299,,1,1511,0,1511,127464,1613,0.071503,,,,2237,req_011CaGam9FjagViTeupANRtR
1776759318,,1,1786,0,1786,128975,1966,0.078902,,,,2243,req_011CaGanAyhMd8PxKgG2NWMm
1776759348,,1,2027,0,2027,130761,3446,0.103083,,,,2246,req_011CaGaoegc1PJgG1ofcL35w
1776759365,,1,3506,0,3506,132788,1796,0.087815,,,,2250,req_011CaGaqpz2sNoiKVog4bDY4
1776759371,,1,1856,0,1856,136294,112,0.053707,,,,2253,req_011CaGasJY1EyoZ75PBQMhzK
1776759382,,1,327,0,327,138150,83,0.044655,,,,2255,req_011CaGat73yXdBbC5erVp5Su
1776759403,,1,240,0,240,138477,464,0.049946,,,,2259,req_011CaGau7uMRJmfXMAZ4TtK4
1776760216,,3,1445,0,1445,138717,158,0.052664,,,,2266,req_011CaGbwBcmEy1GtzVZ6xJwp
1776760220,,1,970,0,970,140162,171,0.050437,,,,2270,req_011CaGbwo9S84WV8GkCoBfHa
1776760224,,1927,3568,0,3568,141132,174,0.072139,,,,2277,req_011CaGbx6LniQyKkqTPEgCAK
1776760231,,1,5097,0,5097,144700,171,0.07656,,,,2282,req_011CaGbxPuiRdWVa9iRBSQXu
1776760266,,1,2881,0,2881,149797,2252,0.096008,,,,2286,req_011CaGbxrytuPqx4H3nkHsaE
1776760269,,1,2346,0,2346,152678,94,0.061292,,,,2288,req_011CaGc1S9VRFEV4tjbf3dw1
1776760317,,1,572,0,572,155024,3952,0.109222,,,,2292,req_011CaGc1ggc9MNRuxorHnbJA
1776760339,,1,4123,0,4123,155596,1361,0.091835,,,,2298,req_011CaGc5HG4Tv9FDg9hPWfev
1776760351,,1,1421,0,1421,159719,1122,0.073275,,,,2300,req_011CaGc6qbmZ6oxVkBfprkqi
1776760368,,1,1183,0,1183,161140,1850,0.083193,,,,2304,req_011CaGc7icrrVBWJFnAmaboq
1776760372,,1,1909,0,1909,162323,133,0.062149,,,,2307,req_011CaGc91MDK4L6EGpnX58uS
1776760380,,1,348,0,348,164232,83,0.052606,,,,2309,req_011CaGc9goXCzxj2bZg48Hdv
1776760400,,1,240,0,240,164580,599,0.059802,,,,2311,req_011CaGcATqh51wDzsSAU8ZXu
1776761667,,3,2007,0,2007,164820,229,0.064932,,,,2322,req_011CaGdn8A8rUwLYN8qH3UhL
1776761752,,0,0,0,0,0,0,0,,,compact:auto:167926,2327,
1776761759,,3,20778,0,20778,11819,152,0.130503,,,heuristic_resume,2342,req_011CaGdtzum1ziZ3aokFHNAU
1776761766,,1,933,0,933,32597,479,0.022565,,,,2354,req_011CaGduZSrTbE9yxtTUj3Jh
1776761770,,1,3178,0,3178,33530,218,0.0324,,,,2361,req_011CaGdv1zGwTSXTPwhgLJDn
1776761774,,1,1170,0,1170,36708,108,0.019655,,,,2367,req_011CaGdvN3nCGrdBaWUzBSwW
1776761779,,1,1978,0,1978,36708,585,0.031658,,,,2382,req_011CaGdvauwA3U44XxnfGTJ8
1776761802,,1,9896,0,9896,38686,1875,0.09911,,,,2389,req_011CaGdvzv4iLMcGFd6mXPhY
1776761805,,1,1916,0,1916,48582,128,0.027994,,,,2391,req_011CaGdxhEk6jXQAsprKfUt4
1776761810,,1,227,0,227,50498,371,0.022079,,,,2394,req_011CaGdxuLmCfh1VP98SBTuN
1776761814,,1,450,0,450,50725,260,0.021821,,,,2396,req_011CaGdyGP3ZJz9svyW9JUzq
1776761819,,1,337,0,337,51175,456,0.024218,,,,2398,req_011CaGdyYwhRmsTchNWAJEDY
1776761824,,1,534,0,534,51512,478,0.025831,,,,2402,req_011CaGdywS3qQ3nC7m9ChCTQ
1776761828,,1,537,0,537,52046,231,0.022304,,,,2405,req_011CaGdzJV5LKp9H8WrJemuX
1776761834,,1,402,0,402,52583,324,0.02305,,,,2408,req_011CaGdzc6jhNzqGuGfM51R1
1776761846,,1,384,0,384,52985,201,0.021218,,,,2410,req_011CaGe12TSftqBiZLaTG6Nu
1776761850,,1,261,0,261,53369,328,0.0225,,,,2412,req_011CaGe1wByBJvqAaiEjF613
1776761855,,1,388,0,388,53630,310,0.02307,,,,2417,req_011CaGe2EdD4bKtTtWaj6UH7
1776761862,,1,369,0,369,54018,488,0.025742,,,,2420,req_011CaGe2c2Kk7FCP1LJZCBY5
1776761868,,1,550,0,550,54387,467,0.026624,,,,2423,req_011CaGe35ng85PX4EhFKatwz
1776761872,,1,527,0,527,54937,331,0.024611,,,,2426,req_011CaGe3XZxprUfUXYrNa8VL
1776761877,,1,504,0,504,55464,335,0.024691,,,,2432,req_011CaGe3rch2QE9DTKTcQsnA
1776761886,,1,396,0,396,55968,611,0.028334,,,,2435,req_011CaGe4CoNztpVAteQAXNLs
