ts,model,input,cc,cc5m,cc1h,cr,out,cost,win,rl,evt,line,req
1779199918,,3,2275,0,2275,159463,200,0.064498,,,,1489,req_011CbC4eMYS7Pz1PRxHX1gfF
1779199922,,1,258,0,258,161738,158,0.052442,,,,1492,req_011CbC4eg5ewmrjs2dMag16J
1779199959,,1,402,0,402,161996,1169,0.068549,,,,1496,req_011CbC4g5d2Ybs7dogC6oXZY
1779200196,,1,1193,0,1193,162398,92,0.05726,,,,1498,req_011CbC512oPwYqyibjUdRavp
1779200218,,1,142,0,142,163591,510,0.057582,,,,1506,req_011CbC524XcCzUsTRYqkkqg9
1779200249,,1,526,0,526,163733,81,0.053494,,,,1508,req_011CbC54tFZL7BM6dvxbWm9P
1779200253,,1,127,0,127,164259,180,0.052743,,,,1511,req_011CbC555kMtdiDDxHVYBZ15
1779200256,,1,199,0,199,164386,100,0.052013,,,,1513,req_011CbC55NfqpWGTRnMAgJryg
1779200326,,1,168,0,168,164585,204,0.053447,,,,1515,req_011CbC5APycXiFSGPtnv4Ho9
1779200384,,3,230,0,230,164753,211,0.05398,,,,1522,req_011CbC5EYNzxupu7qSwGMiXD
1779200421,,1,681,0,681,164983,2292,0.087964,,,,1529,req_011CbC5FDu2jazNwWgRWpwBU
1779200435,,1,2413,0,2413,165664,929,0.078115,,,,1536,req_011CbC5HmYqnTE2Zd7PxJkmf
1779200442,,1,943,0,943,168077,101,0.057599,,,,1538,req_011CbC5K83RBhnnEArewpbGi
1779200480,,1,152,0,152,169020,2407,0.087726,,,,1541,req_011CbC5KTPkPGQR8Vhavjz8Z
1779200538,,1,2524,0,2524,169172,2480,0.103099,,,,1545,req_011CbC5PjVjd1qJpC4v4GisF
1779200551,,1,2546,0,2546,171696,105,0.068363,,,,1551,req_011CbC5T9SyPRdUchLWwTpVZ
1779200557,,1,2689,0,2689,171696,226,0.071036,,,,1554,req_011CbC5TScqimKYA4JhGXPwh
1779200566,,1,1683,0,1683,174385,311,0.067082,,,,1559,req_011CbC5TthEkPW83M2psx9BF
1779200579,,1,428,0,428,176068,336,0.060431,,,,1563,req_011CbC5UtXqzuVbAUiMC9qJg
1779200583,,1,362,0,362,176496,134,0.057134,,,,1565,req_011CbC5VVKN1VvCB7sLmcYh3
1779200698,,0,0,0,0,0,0,0,,,compact:manual:177016,1574,
1779200727,,3,34391,0,34391,13091,424,0.216642,,,heuristic_resume,1597,req_011CbC5fsRRYns79FYb6hdhM
1779200730,,1,936,0,936,47482,210,0.023014,,,,1601,req_011CbC5gKseKKpuvH5bi7861
1779200817,,1,478,0,478,48418,228,0.020816,,,,1605,req_011CbC5nfS3zgzGwxrdDMZdx
1779200855,,1,500,0,500,48896,1589,0.041507,,,,1611,req_011CbC5p5rkv1AT51ugEaGL4
1779200959,,1,2099,0,2099,49396,817,0.039671,,,,1622,req_011CbC5xXeGMuvDVx5xeDNSq
1779201035,,1,1194,0,1194,51495,125,0.024491,,,,1625,req_011CbC64phMqiBhvnh2Bz9am
1779201051,,1,143,0,143,52689,973,0.031263,,,,1629,req_011CbC657rEPsMQ1jM1waGzQ
1779201054,,1,1267,0,1267,52832,206,0.026545,,,,1632,req_011CbC66CPN6LonvrqR4rqrJ
1779201057,,1,280,0,280,54099,158,0.020283,,,,1639,req_011CbC66S29pRHmadZoMwB7a
1779201069,,1,176,0,176,54379,191,0.020238,,,,1642,req_011CbC67K1W5ipi9rJhSYfnx
1779201125,,1,393,0,393,54555,397,0.024683,,,,1647,req_011CbC6BDagRqjBXsaM6CqC4
1779201168,,1,468,0,468,54948,231,0.02276,,,,1651,req_011CbC6EZDDt7Bo6AfpHbhhs
1779201183,,1,348,0,348,55416,259,0.022601,,,,1655,req_011CbC6Fb7bWwxx2D9ddYMF4
1779201214,,1,482,0,482,55764,245,0.023299,,,,1657,req_011CbC6HvViybLxALRf8oJkq
1779201217,,1,263,0,263,56246,154,0.020765,,,,1661,req_011CbC6JC7peUovdAzzSLBKt
1779201222,,1,361,0,361,56509,260,0.023022,,,,1664,req_011CbC6JSu54Y6VCygUJG9nR
1779201297,,1,317,0,317,56870,113,0.020661,,,,1670,req_011CbC6QCPraqsvUAjeyPDrj
1779201304,,1,133,0,133,57187,257,0.021812,,,,1673,req_011CbC6QUr4iq5mYvQcZFFvY
1779201408,,1,259,0,259,57320,167,0.021258,,,,1675,req_011CbC6YHkJBrkKMfPgh4eTw
1779201477,,1,166,0,166,57579,173,0.020868,,,,1677,req_011CbC6dPkM1d5feJYaBetwU
1779201493,,1,172,0,172,57745,162,0.020789,,,,1679,req_011CbC6eWadhC3d7dgavrUsX
1779201507,,1,258,0,258,57917,694,0.029336,,,,1682,req_011CbC6ey8ZJohvusauc9JpU
1779201521,,1,717,0,717,58175,485,0.029033,,,,1684,req_011CbC6gHwgMnzDGmbxcWiyj
1779201568,,3,601,0,601,58892,305,0.025858,,,,1691,req_011CbC6jzamCoYviyowVmKNp
1779201601,,1,366,0,366,59493,1713,0.045742,,,,1699,req_011CbC6kT5TvYnFuMB7fPLpv
1779201609,,1,2129,0,2129,59859,132,0.032715,,,,1702,req_011CbC6o9ZqYjXVNfKuK5Wiu
1779201656,,1,160,0,160,61988,2922,0.063389,,,,1705,req_011CbC6oUoiwTyjYDAh2E2yi
1779201711,,1,3014,0,3014,62148,3085,0.083006,,,,1713,req_011CbC6sNETJQwtUBSts6gnx
1779201753,,1,3172,0,3172,65162,1256,0.057424,,,,1717,req_011CbC6xgzx8PkMQzSpfyNvP
1779201802,,1,1305,0,1305,68334,1635,0.052858,,,,1721,req_011CbC71svrtX1SJN9bJ4rY3
1779201817,,1,1839,0,1839,69639,330,0.036879,,,,1731,req_011CbC74HiPpoxFMxt1BNzXk
1779201865,,1,2946,0,2946,71478,627,0.048527,,,,1736,req_011CbC77A7qFZtBLtHmrWxB8
1779201892,,1,664,0,664,74424,112,0.027994,,,,1738,req_011CbC7A211HxygF3Si5GJEV
1779201897,,1,134,0,134,75088,165,0.025808,,,,1740,req_011CbC7ALMZhiKc8Zm7PYaBn
1779201911,,1,206,0,206,75222,190,0.026656,,,,1742,req_011CbC7BG9q5sY1yE9DLbpfB
1779201940,,1,308,0,308,75428,187,0.027284,,,,1748,req_011CbC7DUP6LdTvhddT8Uipa
1779201950,,1,431,0,431,75736,463,0.032255,,,,1751,req_011CbC7DpXYzgAgaxTRp8FVw
1779201968,,1,936,0,936,76167,978,0.043139,,,,1757,req_011CbC7EbHrDZSNrHpC94tF2
1779201979,,1,1671,0,1671,77103,613,0.042355,,,,1761,req_011CbC7Fwez4VjNGk4qjsaM2
1779201995,,1,1135,0,1135,78774,1132,0.047425,,,,1765,req_011CbC7Gg2uqQx62ceuESmJD
1779202002,,1,1372,0,1372,79909,369,0.037743,,,,1771,req_011CbC7HsgfqqRxxZuFm8Hmm
1779202014,,1,1842,0,1842,79909,1063,0.050973,,,,1773,req_011CbC7JT8aSfWqP1p4fi9S4
1779202021,,1,1116,0,1116,81751,254,0.035034,,,,1775,req_011CbC7KPXZmjKZQmwKHcdei
1779202032,,1,316,0,316,82867,584,0.035519,,,,1779,req_011CbC7Kkj29tpiYQj1Sxggk
1779202055,,1,3001,0,3001,83183,1364,0.063424,,,,1788,req_011CbC7LceNfythrN66U2BtQ
1779202071,,1,1607,0,1607,86184,1131,0.052465,,,,1792,req_011CbC7NJuahHPaist3Kat5M
1779202086,,1,1192,0,1192,87791,141,0.035607,,,,1794,req_011CbC7QF2ELx5pkiyvXWdH8
1779202217,,1,1271,0,1271,88983,557,0.042679,,,,1798,req_011CbC7ZFJ6sr6A1N5gdvVnv
1779202234,,1,749,0,749,90254,487,0.038878,,,,1804,req_011CbC7awxsMpVna5mtRUPga
1779202246,,1,606,0,606,91003,253,0.034735,,,,1806,req_011CbC7bw8YTdQczp3JX6vJB
1779202285,,1,315,0,315,91609,189,0.032211,,,,1808,req_011CbC7etQfKwLNTJ2ie1e9a
1779202350,,1,421,0,421,91924,563,0.038551,,,,1812,req_011CbC7jFXGbijRoVQV7jc2g
1779202403,,1,577,0,577,92345,312,0.035849,,,,1814,req_011CbC7oRtyMAQg5dfBf2KD7
1779203437,,3,432,0,432,92922,207,0.033583,1779202800,,,1822,req_011CbC97gHGmFRhJVZ7kcx5R
1779203439,,1,341,0,341,93354,113,0.03175,,,,1824,req_011CbC985kQs3Ro6jzker6zh
1779203448,,1,382,0,382,93695,338,0.035474,,,,1831,req_011CbC98GRbkLW18wtiaGjUe
1779203458,,1,974,0,974,94077,553,0.042365,,,,1834,req_011CbC98w2ZyQsJrj1axBJJu
1779203461,,1,1114,0,1114,95051,114,0.036912,,,,1836,req_011CbC99fBrCshVtA5sTV39K
1779203474,,1,1068,0,1068,96165,809,0.047396,,,,1839,req_011CbC99s1zfvqGkNTcFZYaB
1779203514,,3,818,0,818,97233,411,0.040252,,,,1852,req_011CbC9DMnCrgoSdEUpGka4a
1779203517,,1,1148,0,1148,98051,113,0.038001,,,,1855,req_011CbC9DmbvdXkLSw2Bofqts
1779203521,,1,290,0,290,99199,292,0.035883,,,,1858,req_011CbC9DzgyV5gxpa75NjU9h
1779203526,,1,372,0,372,99489,303,0.036627,,,,1860,req_011CbC9EGj8HinBvuy5DrUHU
1779203529,,1,364,0,364,99861,163,0.03459,,,,1862,req_011CbC9EcUmkhYfr1BiRAeaS
1779203531,,1,224,0,224,100225,155,0.03374,,,,1864,req_011CbC9Eq1b7DZmoSdxJ6uzy
1779203539,,1,216,0,216,100449,722,0.042264,,,,1866,req_011CbC9F21sWn2ajq1uB2XHs
1779203543,,1,783,0,783,100665,148,0.037121,,,,1873,req_011CbC9Fe8mVZtJkQdRKHjC3
1779203546,,1,166,0,166,101448,142,0.033563,,,,1876,req_011CbC9Ftgsb1LL2Xm7ssfFx
1779203549,,1,329,0,329,101614,71,0.033526,,,,1879,req_011CbC9G8pg7RaYhbtCJLHP3
1779235530,,3,102151,0,102151,0,226,0.616305,1779235200,,cost_warn|heuristic_resume,1886,req_011CbCquMPurXTPaT4GYxypv
1779235544,,1,1479,0,1479,102151,441,0.046137,,,,1890,req_011CbCqusxgZEQ1eSAdmu1D9
1779235572,,1,2775,0,2775,103630,451,0.054507,,,,1900,req_011CbCqxE8STZdWBQrMJH1od
1779235576,,1,683,0,683,106405,114,0.037733,,,,1902,req_011CbCqxyMiGHWGPgKFJAmZx
1779235579,,1,880,0,880,107088,120,0.039209,,,,1904,req_011CbCqyCwn51iGZNSJsZJx2
1779235582,,1,182,0,182,107968,79,0.03467,,,,1906,req_011CbCqySnDnakQYvwqXSGkP
1779235601,,1,1508,0,1508,108150,1042,0.057126,,,,1911,req_011CbCqyd9ZNw7p4nsY3h9oW
1779235642,,1,1047,0,1047,109658,162,0.041612,,,,1917,req_011CbCr3nq5oEY7AM5ahYEnq
1779235654,,1,288,0,288,110705,470,0.041993,,,,1921,req_011CbCr4HAurGqDpdCN9qV86
1779235661,,1,488,0,488,110993,161,0.038644,,,,1923,req_011CbCr5DvEKTbXRaMPxhmGA
1779235670,,1,300,0,300,111481,160,0.037647,,,,1925,req_011CbCr5vmsmx8sBkUAk9rQ5
1779235674,,1,299,0,299,111781,121,0.037146,,,,1927,req_011CbCr6BRBwzSQhkT2MHAs9
1779235685,,1,209,0,209,112080,89,0.036216,,,,1929,req_011CbCr74Gby83wySbY98a7n
1779235706,,1,111,0,111,112289,185,0.037131,,,,1931,req_011CbCr8W6ejycPihUCiy9x7
1779235709,,1,365,0,365,112400,127,0.037818,,,,1934,req_011CbCr8m92aNjhmyGm1SaEj
1779235713,,1,154,0,154,112765,125,0.036632,,,,1936,req_011CbCr95Q8aLhYQLdmVxR5K
1779235717,,1,141,0,141,112919,132,0.036705,,,,1938,req_011CbCr9LVEKG83QJd9pyGdc
1779235735,,1,197,0,197,113060,936,0.049143,,,,1942,req_011CbCr9fN3HcxmZfp69vGMg
1779235741,,1,946,0,946,113257,116,0.041396,,,,1948,req_011CbCrB7K2TDmKhaZ5zqHAr
1779235743,,1,134,0,134,114203,103,0.036613,,,,1950,req_011CbCrBMGv2jLwFNPMnXFhY
1779235746,,1,140,0,140,114337,97,0.036599,,,,1952,req_011CbCrBZk1LuUNSLh3cB9Nu
1779235757,,1,165,0,165,114477,199,0.038321,,,,1954,req_011CbCrCEBJKwNjTrSJh4av6
1779235767,,1,366,0,366,114642,562,0.045022,,,,1958,req_011CbCrCaNF5sk5m7ow1yw1s
1779235781,,1,878,0,878,115008,793,0.051668,,,,1963,req_011CbCrDH8BkefEGakewEqbv
1779235784,,1,859,0,859,115886,109,0.041558,,,,1965,req_011CbCrEM75TxWVYmRyFStSp
1779235804,,1,298,0,298,116745,1002,0.051845,,,,1970,req_011CbCrEZRFP77hSJRcB5PgT
1779235811,,1,1078,0,1078,117043,89,0.042919,,,,1976,req_011CbCrG3w1wUffjX2S9xLBB
1779235851,,1,107,0,107,118121,160,0.038481,,,,1978,req_011CbCrK1H72JyvKZpWSa4fv
1779235864,,1,220,0,220,118228,154,0.039101,,,,1981,req_011CbCrL6C4Xf6XHvcqDGyQY
1779235872,,1,411,0,411,118448,337,0.043058,,,,1983,req_011CbCrLZ36TxuBdZAXbvnFM
1779235875,,1,772,0,772,118859,130,0.042243,,,,1986,req_011CbCrM23oMfPZxgotbZdh6
1779235882,,1,466,0,466,119631,313,0.043383,,,,1988,req_011CbCrMQ7MFvcwPummth5ax
1779235892,,1,561,0,561,120097,165,0.041873,,,,1991,req_011CbCrNDVA1i8Vk5UedtMsg
1779235897,,1,219,0,219,120658,132,0.039494,,,,1994,req_011CbCrNdazcX32f9QVAbqwd
