ts,model,input,cc,cc5m,cc1h,cr,out,cost,win,rl,evt,line,req
1778239581,,1,1230,0,1230,93400,1295,0.054828,,,,1467,req_011Caq272meQ12kWojeBqrwL
1778239587,,1,1351,0,1351,94630,212,0.039678,,,,1473,req_011Caq288cugPh5yp4jFF2Ps
1778239590,,1,376,0,376,95981,118,0.032823,,,,1478,req_011Caq28Zdoanms76eNh13Kh
1778239658,,1,223,0,223,96357,234,0.033758,,,,1481,req_011Caq2DRt7uEh5WxCNsYbhD
1778239787,,1,340,0,340,96580,175,0.033642,,,,1483,req_011Caq2P6FwoKpu4XtpTgo5i
1778239832,,1,292,0,292,96920,325,0.035706,,,,1486,req_011Caq2SFg4sUX8nhyNEXMYX
1778239836,,1,380,0,380,97212,330,0.036397,,,,1488,req_011Caq2SeXFBx8QNW26ZfYHx
1778239839,,1,388,0,388,97592,112,0.033289,,,,1494,req_011Caq2Sx3SpyxnXFqPRQi1V
1778239846,,1,439,0,439,97980,360,0.037431,,,,1498,req_011Caq2TECYJ1ZYV4CabEui1
1778239890,,1,464,0,464,98419,104,0.033873,,,,1500,req_011Caq2WjBPwdEoxu16Z5FpA
1778239925,,1,264,0,264,98883,495,0.038677,,,,1502,req_011Caq2YqbAjuTkpRrqso84J
