ts,model,input,cc,cc5m,cc1h,cr,out,cost,win,rl,evt,line,req
1779063757,,1,551,0,551,158548,536,0.058913,,,,1177,req_011Cb95b2euRKBCfmx5PfBsr
1779063760,,1,703,0,703,159099,114,0.053661,,,,1179,req_011Cb95bh3TxPzUsHH691CQm
1779063766,,1,816,0,816,159802,272,0.05692,,,,1183,req_011Cb95bzArQBaWNmvkoTdxS
1779063770,,1,382,0,382,160618,114,0.05219,,,,1185,req_011Cb95cRjkQ8kSAJRqxrsHS
1779063776,,1,904,0,904,161000,122,0.055557,,,,1191,req_011Cb95crXzySJmib3yw7gDX
1779063785,,1,323,0,323,161904,492,0.057892,,,,1196,req_011Cb95dBynZ9xEaeqG9qrwd
1779063791,,1,783,0,783,162227,391,0.059234,,,,1198,req_011Cb95dqYFMG1gzLeqSWS8k
1779063795,,1,452,0,452,163010,224,0.054978,,,,1201,req_011Cb95eDKggTkjBUwhQ2MTa
1779063798,,1,285,0,285,163462,227,0.054157,,,,1203,req_011Cb95eVS3ioS9R8W13GV4H
1779063802,,1,288,0,288,163747,91,0.05222,,,,1205,req_011Cb95ema9vLcXRo5tZmxvG
1779063824,,1,155,0,155,164035,247,0.053849,,,,1211,req_011Cb95gJ8iEg9LqqxsyJUGS
1779063900,,1,317,0,317,164190,162,0.053592,,,,1213,req_011Cb95mwD3Jw2fqCYKSYqES
