ts,model,input,cc,cc5m,cc1h,cr,out,cost,win,rl,evt,line,req
1778805635,,1,549,0,549,168089,111,0.055389,,,,1549,req_011Cb3RYC3gFqQcdnF8PfCcT
1778805643,,1,382,0,382,168638,493,0.060281,,,,1552,req_011Cb3RYR32QkNCcUz1h3jEg
1778805649,,1,552,0,552,169020,182,0.056751,,,,1555,req_011Cb3RZ1q3ERiBPd3xK79gv
1778805790,,0,0,0,0,0,0,0,,,compact:manual:169862,1563,
1778805817,,2,34092,0,34092,12365,247,0.211973,,,heuristic_resume,1587,req_011Cb3RmMs8vwZzqSFigU5KS
1778805841,,1,717,0,717,46457,296,0.022682,,,,1591,req_011Cb3Ro96VFGHCEUK3caLsf
1778805857,,1,2970,0,2970,47174,820,0.044275,,,,1599,req_011Cb3Rob2xU35yRWgW6heVc
1778805860,,1,934,0,934,50144,112,0.02233,,,,1601,req_011Cb3RpmggozkM1WCVfubC3
1778805872,,1,678,0,678,51078,842,0.032024,,,,1605,req_011Cb3RpxL9P7EU4ddfygiVL
1778805875,,1,918,0,918,51756,91,0.022403,,,,1611,req_011Cb3RqrTD7L4hVxfqJtKcc
1778805903,,1,1099,0,1099,52674,723,0.033244,,,,1616,req_011Cb3RrvGgJXgtsSZmwjUc2
1778805921,,1,1027,0,1027,53773,87,0.023602,,,,1618,req_011Cb3RuErgEXPbFh4EWDpqX
1778805937,,1,1347,0,1347,54800,87,0.02583,,,,1620,req_011Cb3RvRsz3svDmjMQ6K1Xf
1778805943,,1,603,0,603,56147,108,0.022085,,,,1623,req_011Cb3RvovYXjMK9PDUbQhbW
1778805946,,1,277,0,277,56750,108,0.02031,,,,1629,req_011Cb3Rw7eA29RVG6eExwHji
1778805951,,1,771,0,771,57027,110,0.023387,,,,1632,req_011Cb3RwU8Su73rsgHtaogRf
1778805958,,1,297,0,297,57798,68,0.020144,,,,1634,req_011Cb3Rx3FGCZVaShH7Nfpq7
1778805970,,1,610,0,610,58095,190,0.023942,,,,1637,req_011Cb3RxDuDGrHnHYr5XPfWx
1778805977,,1,277,0,277,58705,228,0.022697,,,,1641,req_011Cb3Ry76U7Eo2cJLj3B4ZK
1778805981,,1,392,0,392,58982,197,0.023005,,,,1643,req_011Cb3RycdEVxcg28549TwLi
1778805987,,1,284,0,284,59374,196,0.022459,,,,1649,req_011Cb3Ryyx8QuYiRNLL9DYEX
1778805991,,1,264,0,264,59658,228,0.022904,,,,1651,req_011Cb3RzMTCPWzxyTkZJAD7k
1778805995,,1,296,0,296,59922,68,0.020776,,,,1653,req_011Cb3Rziv2WwZmPsoWdJQPJ
1778806051,,1,83,0,83,60218,267,0.022571,,,,1656,req_011Cb3S4bWeLhwAZVEwg6GxL
1778806065,,1,330,0,330,60301,253,0.023868,,,,1658,req_011Cb3S5b874KJouR4BNASNs
1778807702,,3,4451,0,4451,60631,1366,0.065394,1778806800,,,1679,req_011Cb3U8QkLhY5FUAqnKRxj2
1778807796,,1,1497,0,1497,65082,83,0.029755,,,,1682,req_011Cb3UFm4umXceqHWyBfLtS
1778807825,,1,3373,0,3373,66579,1166,0.057705,,,,1690,req_011Cb3UHrGzysYAP5ygQQ2q2
1778807828,,1,1521,0,1521,69952,89,0.03145,,,,1692,req_011Cb3UKtYjMxd5eVWFM5nUA
1778807846,,1,113,0,113,71473,879,0.035308,,,,1695,req_011Cb3UL7rB5MGCMTxUu5TnR
1778808070,,3,901,0,901,71586,123,0.028736,,,,1702,req_011Cb3Udga9iXwV6fipPPsFa
1778808080,,1,3394,0,3394,72487,351,0.047378,,,,1710,req_011Cb3UdzzBaH6h3ydEVPZhK
1778808089,,1,674,0,674,75881,295,0.031236,,,,1713,req_011Cb3Ues7SC1QffrBGZbSW2
1778808097,,1,458,0,458,76555,398,0.031688,,,,1716,req_011Cb3UfMSX2tkgbv52H8DUX
1778808113,,1,897,0,897,77013,705,0.039064,,,,1721,req_011Cb3Ufv83LooNGDsCggg8C
1778808160,,1,772,0,772,77910,675,0.038133,,,,1725,req_011Cb3UjYY8NDmg8yyZN3Qda
1778808213,,1,1032,0,1032,78682,203,0.032845,,,,1733,req_011Cb3Up4ubntaWEDn2wcyQ4
1778808226,,1,2347,0,2347,79714,569,0.046534,,,,1737,req_011Cb3UpXrqXeTnvc95a8yXR
1778808236,,1,1681,0,1681,82061,558,0.043077,,,,1741,req_011Cb3UqP4Xvxe91onNBsfJ4
1778808241,,1,737,0,737,83742,326,0.034438,,,,1749,req_011Cb3UrA6hR5oryWNCVL6A8
1778808247,,1,387,0,387,84479,346,0.032859,,,,1751,req_011Cb3UrUzzaGRqhdJjhQXPX
1778808250,,1,407,0,407,84866,83,0.02915,,,,1753,req_011Cb3UrvtESaXTxnXR7QNEb
1778808264,,1,1589,0,1589,85273,551,0.043384,,,,1757,req_011Cb3UsFUvqAV29iidrWY3c
1778808306,,1,857,0,857,86862,770,0.042754,,,,1765,req_011Cb3Uv8JfA9DjBFXunR1RH
1778808309,,1,784,0,784,87719,79,0.032208,,,,1767,req_011Cb3UwL679ysKuLPNEvmhB
1778808326,,1,1243,0,1243,88503,1648,0.058732,,,,1769,req_011Cb3UwWTwSZMvAApNQCDbm
1778808331,,1,1709,0,1709,89746,165,0.039656,,,,1776,req_011Cb3UxoVuMMC6uMcwB5yQd
1778808339,,1,871,0,871,91455,83,0.033911,,,,1779,req_011Cb3UyWgtoNcGsdzV7zuxQ
1778808348,,1,1589,0,1589,92326,334,0.042245,,,,1783,req_011Cb3UyrdSdkzKUmYCWnm3i
1778808361,,1,492,0,492,93915,557,0.039485,,,,1786,req_011Cb3UzYa2f16MHdRLcHEkU
1778808440,,1,604,0,604,94407,1500,0.054449,,,,1790,req_011Cb3V4pcJ1F7ig2vpEwdAB
1778808488,,1,1556,0,1556,95011,83,0.039087,,,,1796,req_011Cb3VAWvqGV3Hvpy3Me9JN
1778808493,,1,395,0,395,96567,130,0.033293,,,,1799,req_011Cb3VAmVw7AB1AKbvmXJzj
1778808499,,1,154,0,154,96962,280,0.034216,,,,1803,req_011Cb3VB6sFqV6SeQncTq4Ny
1778808503,,1,683,0,683,97116,109,0.034871,,,,1806,req_011Cb3VBZsiRz3V3mbeKcXQZ
1778808506,,1,531,0,531,97799,109,0.034164,,,,1808,req_011Cb3VBoLqL8VVeHHQ8R9tt
1778808532,,1,622,0,622,98330,1102,0.049764,,,,1812,req_011Cb3VC3inAUrCwTK41SDfS
1778808560,,1,1159,0,1159,98952,280,0.040843,,,,1818,req_011Cb3VFS9Es2MeLuPuqeoqC
1778809075,,3,2562,0,2562,100111,360,0.050814,,,,1829,req_011Cb3VuA5uekmtbWCGqbNzp
1778809078,,1,380,0,380,102673,116,0.034825,,,,1831,req_011Cb3Vv1dgwQyrBRxvXj66E
1778809084,,1,323,0,323,103053,105,0.034432,,,,1833,req_011Cb3VvNurj7DQuGu4PL4r2
1778809093,,1,442,0,442,103376,111,0.035333,,,,1839,req_011Cb3Vw3tQ1X6vNad8yfn5j
1778809098,,1,307,0,307,103818,113,0.034685,,,,1842,req_011Cb3VwPwth6HWge9m7cNQ5
1778809101,,1,311,0,311,104125,113,0.034802,,,,1844,req_011Cb3VwgBTBPaVYWSR6dt4N
1778809109,,1,912,0,912,104436,264,0.040766,,,,1848,req_011Cb3VwuGkoGxhX3yfBAEVX
1778809113,,1,854,0,854,105348,115,0.038456,,,,1850,req_011Cb3VxXCyukcMWWuDBxzRA
1778809118,,1,327,0,327,106202,116,0.035566,,,,1852,req_011Cb3VxqiiLy4PCppCWh6P9
1778809122,,1,236,0,236,106529,153,0.035673,,,,1855,req_011Cb3Vy8WGA141Xx3rTS6U7
1778809132,,1,227,0,227,106765,109,0.03503,,,,1861,req_011Cb3VyTo8NgAxa6qrSPKqs
1778809141,,1,461,0,461,106992,221,0.038182,,,,1864,req_011Cb3VzWaqQKVT1Y5wkqyZf
1778809154,,1,1191,0,1191,107453,576,0.048025,,,,1868,req_011Cb3Vzxqu6JePsPQ5Qt83c
1778809157,,1,706,0,706,108644,111,0.038497,,,,1871,req_011Cb3W1pkkantwJMUiyx7Xh
1778809161,,1,515,0,515,109350,79,0.037083,,,,1873,req_011Cb3W29Yc3VmKycU2Tenhd
1778809174,,1,1522,0,1522,109865,569,0.05063,,,,1881,req_011Cb3W2P4Czq94U1dHzJKQG
1778809188,,1,647,0,647,111387,144,0.039461,,,,1883,req_011Cb3W3zhbu149dmHffNXgv
1778809204,,1,333,0,333,112034,415,0.041836,,,,1886,req_011Cb3W4n2dKwoknhiV6FBrm
1778809210,,1,458,0,458,112367,112,0.038141,,,,1888,req_011Cb3W5VxmSGzQoSQFMTxmd
1778809254,,1,604,0,604,112825,2615,0.0767,,,,1893,req_011Cb3W6SNzcZdp3T8XZsuiP
1778809262,,1,2694,0,2694,113429,152,0.052476,,,,1900,req_011Cb3W9Ci3zybyd32jrTVup
1778809267,,1,695,0,695,116123,307,0.043615,,,,1903,req_011Cb3W9oezsqnLFWDfP4sMZ
1778809271,,1,364,0,364,116818,109,0.038867,,,,1905,req_011Cb3WACqGcET8d8PXb4Lty
1778809285,,1,988,0,988,117182,1306,0.060676,,,,1907,req_011Cb3WAU73FrqzomtdP1tZ9
1778809289,,1,1363,0,1363,118170,149,0.045867,,,,1910,req_011Cb3WBVqjtTgUP3aNZBt8q
1778809294,,1,594,0,594,119533,213,0.042622,,,,1917,req_011Cb3WBktrxDjCDDyEuEXhf
1778809305,,1,277,0,277,120127,502,0.045233,,,,1920,req_011Cb3WC8iHDGveyAScqHo2U
1778809308,,1,554,0,554,120404,111,0.041113,,,,1922,req_011Cb3WCvqRx6xfN9zmmhLK1
1778809321,,1,291,0,291,120958,624,0.047396,,,,1926,req_011Cb3WDBB9EdSDtwMs1xh6T
1778809352,,1,754,0,754,121249,84,0.042162,,,,1929,req_011Cb3WG9dhzyx6rUHMWARLs
1778809372,,1,419,0,419,122003,749,0.050353,,,,1933,req_011Cb3WGdsL2q6QB1hSZPgvn
1778809376,,1,805,0,805,122422,84,0.04282,,,,1939,req_011Cb3WHurHWhRqTnBsqPtrP
1778809386,,1,411,0,411,123227,336,0.044477,,,,1943,req_011Cb3WJQ4vdnryodKirJYHK
1778809389,,1,489,0,489,123638,96,0.041468,,,,1945,req_011Cb3WJwq8Pe6scrT6acRw3
1778809395,,1,172,0,172,124127,373,0.043868,,,,1947,req_011Cb3WKAeZEQ4ayjU9HcQUS
1778809399,,1,432,0,432,124299,84,0.041145,,,,1950,req_011Cb3WKbrcgNPzy9iUh15vN
1778809406,,1,414,0,414,124731,133,0.041901,,,,1957,req_011Cb3WL3dQvMDCdqfPSEgoY
1778809416,,1,897,0,897,125145,229,0.046364,,,,1960,req_011Cb3WLkoQc7cUsM8cS7HyR
1778809419,,1,290,0,290,126042,109,0.041191,,,,1962,req_011Cb3WM7pCzehSFvbjwhnmB
1778809423,,1,660,0,660,126332,237,0.045418,,,,1964,req_011Cb3WMMpa5wNSNb4WSGdXW
1778809427,,1,294,0,294,126992,274,0.043975,,,,1966,req_011Cb3WMcaaSVDUoMsZ1zCgS
1778809430,,1,331,0,331,127286,68,0.041195,,,,1968,req_011Cb3WMwTPLZu9W2WwtXYJj
1778809432,,1,83,0,83,127617,84,0.040046,,,,1974,req_011Cb3WN8PxJQ2nTF99tZXwe
1778809446,,1,414,0,414,127700,273,0.044892,,,,1977,req_011Cb3WNhSZEHg2UCNRrRwNa
1778809458,,1,338,0,338,128114,334,0.045475,,,,1979,req_011Cb3WPctVDgGH6sWP8S9zs
