ts,model,input,cc,cc5m,cc1h,cr,out,cost,win,rl,evt,line,req
1777205270,,1,1684,0,1684,110778,234,0.04685,,,,1064,req_011CaSMZypvJMZHUaXNWnUfr
1777205301,,1,1004,0,1004,112462,1573,0.063361,,,,1068,req_011CaSMaceycmZJ88RQ4SWmN
1777205314,,1,1623,0,1623,113466,408,0.049901,,,,1073,req_011CaSMdMr5MmdxFaMijbbr4
1777205321,,1,458,0,458,115089,161,0.039693,,,,1076,req_011CaSMe5fm7XDNKvq9BmPvu
1777205327,,1,501,0,501,115547,105,0.039248,,,,1078,req_011CaSMePjxGWw6tncqaRouG
1777205333,,1,719,0,719,116048,223,0.042476,,,,1082,req_011CaSMenLkdbKyMMBEdzVeN
1777205357,,1,250,0,250,116767,146,0.038723,,,,1084,req_011CaSMg1PbckpibgjJ9tU2X
1777205398,,1,327,0,327,117017,245,0.040745,,,,1086,req_011CaSMjeniNGhQ4mFSkV2TD
1777205487,,1,444,0,444,117344,130,0.03982,,,,1091,req_011CaSMrBb3QkcppC1tkzWL1
1777205493,,1,148,0,148,117788,179,0.038912,,,,1093,req_011CaSMrbi7txh7BAzwYgjuD
1777207867,,3,4804,0,4804,117936,259,0.068099,,,,1105,req_011CaSQsMzVoNh5kXJ6fXVP4
1777207874,,1,925,0,925,122740,124,0.044235,,,,1107,req_011CaSQt6265odFEJdUA372G
1777207885,,1,985,0,985,123665,699,0.053498,,,,1111,req_011CaSQtZESru3ux6imMhrs3
1777207912,,1,755,0,755,124650,261,0.045843,,,,1114,req_011CaSQvxUkEK3bLz1hJRdCk
1777207919,,1,317,0,317,125405,81,0.040742,,,,1116,req_011CaSQwWSc7rwtYQUkwZUua
1777207924,,1,276,0,276,125722,110,0.041026,,,,1120,req_011CaSQwrbonB2rkKEVawJa2
1777207929,,1,251,0,251,125998,95,0.040733,,,,1122,req_011CaSQxK3HDWCNKXgR4YXwW
1777272064,,2,130109,0,130109,0,72,0.78174,1777269600,,cost_warn,1148,req_011CaTpTvxFuPs6ixUU4w8EM
1777272070,,1,105,0,105,130109,81,0.040881,,,,1150,req_011CaTpUW6KP3CwQLB6u3moy
1777272079,,1,946,0,946,130214,381,0.050458,,,,1153,req_011CaTpUuSWHPENtXHb4Gvva
1777272092,,1,558,0,558,131160,410,0.048849,,,,1156,req_011CaTpVpkkWHiHhPoa13VV2
